FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
18,Indiana,1976,05,"3,806,000   ","2,430,949   ",63.9   ,"2,284,714   ",60.0   ,"146,235   ",6.0   
19,Iowa,1976,05,"2,078,000   ","1,332,817   ",64.1   ,"1,277,434   ",61.5   ,"55,383   ",4.2   
20,Kansas,1976,05,"1,644,000   ","1,071,962   ",65.2   ,"1,027,250   ",62.5   ,"44,712   ",4.2   
21,Kentucky,1976,05,"2,480,000   ","1,491,671   ",60.1   ,"1,409,052   ",56.8   ,"82,619   ",5.5   
22,Louisiana,1976,05,"2,699,000   ","1,524,862   ",56.5   ,"1,425,478   ",52.8   ,"99,384   ",6.5   
23,Maine,1976,05,"771,000   ","476,076   ",61.7   ,"435,724   ",56.5   ,"40,352   ",8.5   
24,Maryland,1976,05,"2,971,000   ","1,904,257   ",64.1   ,"1,778,987   ",59.9   ,"125,270   ",6.6   
25,Massachusetts,1976,05,"4,207,000   ","2,717,944   ",64.6   ,"2,443,287   ",58.1   ,"274,657   ",10.1   
26,Michigan,1976,05,"6,442,000   ","3,974,858   ",61.7   ,"3,593,733   ",55.8   ,"381,125   ",9.6   
27,Minnesota,1976,05,"2,806,000   ","1,836,736   ",65.5   ,"1,733,877   ",61.8   ,"102,859   ",5.6   
28,Mississippi,1976,05,"1,653,000   ","966,966   ",58.5   ,"906,480   ",54.8   ,"60,486   ",6.3   
29,Missouri,1976,05,"3,481,000   ","2,109,045   ",60.6   ,"1,981,458   ",56.9   ,"127,587   ",6.0   
30,Montana,1976,05,"535,000   ","331,762   ",62.0   ,"312,291   ",58.4   ,"19,471   ",5.9   
31,Nebraska,1976,05,"1,100,000   ","710,813   ",64.6   ,"689,144   ",62.6   ,"21,669   ",3.0   
32,Nevada,1976,05,"460,000   ","324,545   ",70.6   ,"295,870   ",64.3   ,"28,675   ",8.8   
33,New Hampshire,1976,05,"599,000   ","395,133   ",66.0   ,"369,477   ",61.7   ,"25,656   ",6.5   
34,New Jersey,1976,05,"5,376,000   ","3,312,856   ",61.6   ,"2,971,644   ",55.3   ,"341,212   ",10.3   
35,New Mexico,1976,05,"804,000   ","483,813   ",60.2   ,"442,206   ",55.0   ,"41,607   ",8.6   
36,New York,1976,05,"13,219,000   ","7,679,696   ",58.1   ,"6,898,103   ",52.2   ,"781,593   ",10.2   
51000,New York city,1976,05,"5,687,000   ","3,073,809   ",54.0   ,"2,731,012   ",48.0   ,"342,797   ",11.2   
37,North Carolina,1976,05,"3,926,000   ","2,604,095   ",66.3   ,"2,444,121   ",62.3   ,"159,974   ",6.1   
38,North Dakota,1976,05,"445,000   ","278,598   ",62.6   ,"268,494   ",60.3   ,"10,104   ",3.6   
39,Ohio,1976,05,"7,721,000   ","4,751,468   ",61.5   ,"4,382,002   ",56.8   ,"369,466   ",7.8   
40,Oklahoma,1976,05,"2,015,000   ","1,188,967   ",59.0   ,"1,121,618   ",55.7   ,"67,349   ",5.7   
41,Oregon,1976,05,"1,732,000   ","1,083,526   ",62.6   ,"984,398   ",56.8   ,"99,128   ",9.1   
42,Pennsylvania,1976,05,"8,798,000   ","5,129,984   ",58.3   ,"4,713,619   ",53.6   ,"416,365   ",8.1   
44,Rhode Island,1976,05,"694,000   ","442,001   ",63.7   ,"407,970   ",58.8   ,"34,031   ",7.7   
45,South Carolina,1976,05,"2,001,000   ","1,295,199   ",64.7   ,"1,204,682   ",60.2   ,"90,517   ",7.0   
46,South Dakota,1976,05,"480,000   ","310,110   ",64.6   ,"300,442   ",62.6   ,"9,668   ",3.1   
47,Tennessee,1976,05,"3,103,000   ","1,843,927   ",59.4   ,"1,734,261   ",55.9   ,"109,666   ",5.9   
48,Texas,1976,05,"8,922,000   ","5,672,450   ",63.6   ,"5,334,715   ",59.8   ,"337,735   ",6.0   
49,Utah,1976,05,"833,000   ","521,688   ",62.6   ,"492,150   ",59.1   ,"29,538   ",5.7   
50,Vermont,1976,05,"342,000   ","217,966   ",63.7   ,"199,530   ",58.3   ,"18,436   ",8.5   
51,Virginia,1976,05,"3,567,000   ","2,331,246   ",65.4   ,"2,194,994   ",61.5   ,"136,252   ",5.8   
53,Washington,1976,05,"2,623,000   ","1,596,500   ",60.9   ,"1,460,668   ",55.7   ,"135,832   ",8.5   
54,West Virginia,1976,05,"1,363,000   ","711,625   ",52.2   ,"658,856   ",48.3   ,"52,769   ",7.4   
55,Wisconsin,1976,05,"3,260,000   ","2,137,788   ",65.6   ,"2,018,684   ",61.9   ,"119,104   ",5.6   
56,Wyoming,1976,05,"274,000   ","178,771   ",65.2   ,"171,699   ",62.7   ,"7,072   ",4.0   
01,Alabama,1976,06,"2,631,000   ","1,496,780   ",56.9   ,"1,400,036   ",53.2   ,"96,744   ",6.5   
02,Alaska,1976,06,"240,000   ","164,431   ",68.5   ,"152,744   ",63.6   ,"11,687   ",7.1   
04,Arizona,1976,06,"1,647,000   ","977,368   ",59.3   ,"882,378   ",53.6   ,"94,990   ",9.7   
05,Arkansas,1976,06,"1,544,000   ","891,875   ",57.8   ,"830,282   ",53.8   ,"61,593   ",6.9   
06,California,1976,06,"15,804,000   ","9,849,100   ",62.3   ,"8,970,900   ",56.8   ,"878,200   ",8.9   
037,Los Angeles County,1976,06,"5,321,000   ","3,385,922   ",63.6   ,"3,093,014   ",58.1   ,"292,908   ",8.7   
08,Colorado,1976,06,"1,855,000   ","1,232,214   ",66.4   ,"1,162,710   ",62.7   ,"69,504   ",5.6   
09,Connecticut,1976,06,"2,259,000   ","1,456,512   ",64.5   ,"1,321,716   ",58.5   ,"134,796   ",9.3   
10,Delaware,1976,06,"420,000   ","263,255   ",62.7   ,"240,354   ",57.2   ,"22,901   ",8.7   
11,District of Columbia,1976,06,"517,000   ","332,549   ",64.3   ,"304,527   ",58.9   ,"28,022   ",8.4   
12,Florida,1976,06,"6,499,000   ","3,592,572   ",55.3   ,"3,264,492   ",50.2   ,"328,080   ",9.1   
13,Georgia,1976,06,"3,553,000   ","2,265,778   ",63.8   ,"2,083,923   ",58.7   ,"181,855   ",8.0   
15,Hawaii,1976,06,"591,000   ","409,438   ",69.3   ,"372,056   ",63.0   ,"37,382   ",9.1   
16,Idaho,1976,06,"588,000   ","371,227   ",63.1   ,"350,629   ",59.6   ,"20,598   ",5.5   
17,Illinois,1976,06,"8,174,000   ","5,151,284   ",63.0   ,"4,812,423   ",58.9   ,"338,861   ",6.6   
18,Indiana,1976,06,"3,810,000   ","2,437,464   ",64.0   ,"2,296,418   ",60.3   ,"141,046   ",5.8   
19,Iowa,1976,06,"2,081,000   ","1,334,863   ",64.1   ,"1,280,896   ",61.6   ,"53,967   ",4.0   
20,Kansas,1976,06,"1,647,000   ","1,076,100   ",65.3   ,"1,031,619   ",62.6   ,"44,481   ",4.1   
21,Kentucky,1976,06,"2,485,000   ","1,493,917   ",60.1   ,"1,412,026   ",56.8   ,"81,891   ",5.5   
22,Louisiana,1976,06,"2,705,000   ","1,530,171   ",56.6   ,"1,428,409   ",52.8   ,"101,762   ",6.7   
23,Maine,1976,06,"772,000   ","476,726   ",61.8   ,"436,608   ",56.6   ,"40,118   ",8.4   
24,Maryland,1976,06,"2,975,000   ","1,910,010   ",64.2   ,"1,783,002   ",59.9   ,"127,008   ",6.6   
25,Massachusetts,1976,06,"4,210,000   ","2,723,447   ",64.7   ,"2,456,018   ",58.3   ,"267,429   ",9.8   
26,Michigan,1976,06,"6,448,000   ","3,987,238   ",61.8   ,"3,612,822   ",56.0   ,"374,416   ",9.4   
27,Minnesota,1976,06,"2,811,000   ","1,844,819   ",65.6   ,"1,742,264   ",62.0   ,"102,555   ",5.6   
28,Mississippi,1976,06,"1,656,000   ","968,782   ",58.5   ,"908,906   ",54.9   ,"59,876   ",6.2   
29,Missouri,1976,06,"3,485,000   ","2,119,011   ",60.8   ,"1,989,694   ",57.1   ,"129,317   ",6.1   
30,Montana,1976,06,"536,000   ","331,997   ",61.9   ,"312,494   ",58.3   ,"19,503   ",5.9   
31,Nebraska,1976,06,"1,101,000   ","713,032   ",64.8   ,"691,649   ",62.8   ,"21,383   ",3.0   
32,Nevada,1976,06,"462,000   ","326,540   ",70.7   ,"298,253   ",64.6   ,"28,287   ",8.7   
33,New Hampshire,1976,06,"601,000   ","398,184   ",66.3   ,"372,471   ",62.0   ,"25,713   ",6.5   
34,New Jersey,1976,06,"5,381,000   ","3,322,019   ",61.7   ,"2,978,253   ",55.3   ,"343,766   ",10.3   
35,New Mexico,1976,06,"807,000   ","486,354   ",60.3   ,"444,340   ",55.1   ,"42,014   ",8.6   
36,New York,1976,06,"13,224,000   ","7,691,267   ",58.2   ,"6,908,621   ",52.2   ,"782,646   ",10.2   
51000,New York city,1976,06,"5,685,000   ","3,078,978   ",54.2   ,"2,735,417   ",48.1   ,"343,561   ",11.2   
37,North Carolina,1976,06,"3,933,000   ","2,608,989   ",66.3   ,"2,452,987   ",62.4   ,"156,002   ",6.0   
38,North Dakota,1976,06,"446,000   ","279,852   ",62.7   ,"269,449   ",60.4   ,"10,403   ",3.7   
39,Ohio,1976,06,"7,726,000   ","4,750,243   ",61.5   ,"4,388,570   ",56.8   ,"361,673   ",7.6   
40,Oklahoma,1976,06,"2,019,000   ","1,190,347   ",59.0   ,"1,123,590   ",55.7   ,"66,757   ",5.6   
41,Oregon,1976,06,"1,736,000   ","1,089,071   ",62.7   ,"990,241   ",57.0   ,"98,830   ",9.1   
42,Pennsylvania,1976,06,"8,804,000   ","5,133,599   ",58.3   ,"4,720,715   ",53.6   ,"412,884   ",8.0   
44,Rhode Island,1976,06,"695,000   ","442,157   ",63.6   ,"407,902   ",58.7   ,"34,255   ",7.7   
45,South Carolina,1976,06,"2,005,000   ","1,295,791   ",64.6   ,"1,206,773   ",60.2   ,"89,018   ",6.9   
46,South Dakota,1976,06,"480,000   ","311,148   ",64.8   ,"301,455   ",62.8   ,"9,693   ",3.1   
47,Tennessee,1976,06,"3,110,000   ","1,852,150   ",59.6   ,"1,741,786   ",56.0   ,"110,364   ",6.0   
48,Texas,1976,06,"8,948,000   ","5,705,046   ",63.8   ,"5,365,267   ",60.0   ,"339,779   ",6.0   
49,Utah,1976,06,"835,000   ","524,508   ",62.8   ,"495,355   ",59.3   ,"29,153   ",5.6   
50,Vermont,1976,06,"342,000   ","218,847   ",64.0   ,"200,558   ",58.6   ,"18,289   ",8.4   
51,Virginia,1976,06,"3,575,000   ","2,335,125   ",65.3   ,"2,199,658   ",61.5   ,"135,467   ",5.8   
53,Washington,1976,06,"2,630,000   ","1,607,225   ",61.1   ,"1,469,309   ",55.9   ,"137,916   ",8.6   
54,West Virginia,1976,06,"1,366,000   ","710,910   ",52.0   ,"658,702   ",48.2   ,"52,208   ",7.3   
55,Wisconsin,1976,06,"3,263,000   ","2,144,406   ",65.7   ,"2,026,844   ",62.1   ,"117,562   ",5.5   
56,Wyoming,1976,06,"275,000   ","180,344   ",65.6   ,"173,327   ",63.0   ,"7,017   ",3.9   
01,Alabama,1976,07,"2,636,000   ","1,501,147   ",56.9   ,"1,402,922   ",53.2   ,"98,225   ",6.5   
02,Alaska,1976,07,"242,000   ","165,869   ",68.5   ,"153,688   ",63.5   ,"12,181   ",7.3   
04,Arizona,1976,07,"1,652,000   ","983,438   ",59.5   ,"888,505   ",53.8   ,"94,933   ",9.7   
05,Arkansas,1976,07,"1,545,000   ","893,326   ",57.8   ,"832,931   ",53.9   ,"60,395   ",6.8   
06,California,1976,07,"15,841,000   ","9,894,933   ",62.5   ,"9,005,290   ",56.8   ,"889,643   ",9.0   
037,Los Angeles County,1976,07,"5,330,000   ","3,393,599   ",63.7   ,"3,097,610   ",58.1   ,"295,989   ",8.7   
08,Colorado,1976,07,"1,859,000   ","1,235,605   ",66.5   ,"1,164,564   ",62.6   ,"71,041   ",5.7   
09,Connecticut,1976,07,"2,261,000   ","1,460,507   ",64.6   ,"1,327,465   ",58.7   ,"133,042   ",9.1   
10,Delaware,1976,07,"421,000   ","264,049   ",62.7   ,"240,430   ",57.1   ,"23,619   ",8.9   
11,District of Columbia,1976,07,"517,000   ","331,442   ",64.1   ,"303,445   ",58.7   ,"27,997   ",8.4   
12,Florida,1976,07,"6,514,000   ","3,598,787   ",55.2   ,"3,273,619   ",50.3   ,"325,168   ",9.0   
13,Georgia,1976,07,"3,559,000   ","2,274,376   ",63.9   ,"2,093,140   ",58.8   ,"181,236   ",8.0   
15,Hawaii,1976,07,"593,000   ","410,139   ",69.2   ,"373,175   ",62.9   ,"36,964   ",9.0   
16,Idaho,1976,07,"590,000   ","373,378   ",63.3   ,"352,663   ",59.8   ,"20,715   ",5.5   
17,Illinois,1976,07,"8,183,000   ","5,156,735   ",63.0   ,"4,817,585   ",58.9   ,"339,150   ",6.6   
18,Indiana,1976,07,"3,814,000   ","2,444,230   ",64.1   ,"2,305,651   ",60.5   ,"138,579   ",5.7   
19,Iowa,1976,07,"2,084,000   ","1,336,952   ",64.2   ,"1,283,900   ",61.6   ,"53,052   ",4.0   
20,Kansas,1976,07,"1,649,000   ","1,080,037   ",65.5   ,"1,035,788   ",62.8   ,"44,249   ",4.1   
21,Kentucky,1976,07,"2,490,000   ","1,495,349   ",60.1   ,"1,414,151   ",56.8   ,"81,198   ",5.4   
22,Louisiana,1976,07,"2,712,000   ","1,535,483   ",56.6   ,"1,431,605   ",52.8   ,"103,878   ",6.8   
23,Maine,1976,07,"774,000   ","477,049   ",61.6   ,"436,913   ",56.4   ,"40,136   ",8.4   
24,Maryland,1976,07,"2,979,000   ","1,915,631   ",64.3   ,"1,787,082   ",60.0   ,"128,549   ",6.7   
25,Massachusetts,1976,07,"4,213,000   ","2,730,647   ",64.8   ,"2,469,556   ",58.6   ,"261,091   ",9.6   
26,Michigan,1976,07,"6,454,000   ","3,996,839   ",61.9   ,"3,628,214   ",56.2   ,"368,625   ",9.2   
27,Minnesota,1976,07,"2,815,000   ","1,853,118   ",65.8   ,"1,749,526   ",62.2   ,"103,592   ",5.6   
28,Mississippi,1976,07,"1,659,000   ","970,556   ",58.5   ,"910,330   ",54.9   ,"60,226   ",6.2   
29,Missouri,1976,07,"3,489,000   ","2,128,910   ",61.0   ,"1,997,373   ",57.2   ,"131,537   ",6.2   
30,Montana,1976,07,"537,000   ","332,662   ",61.9   ,"313,043   ",58.3   ,"19,619   ",5.9   
31,Nebraska,1976,07,"1,102,000   ","715,493   ",64.9   ,"694,059   ",63.0   ,"21,434   ",3.0   
32,Nevada,1976,07,"464,000   ","328,566   ",70.8   ,"300,458   ",64.8   ,"28,108   ",8.6   
33,New Hampshire,1976,07,"602,000   ","400,865   ",66.6   ,"375,142   ",62.3   ,"25,723   ",6.4   
34,New Jersey,1976,07,"5,385,000   ","3,329,486   ",61.8   ,"2,983,223   ",55.4   ,"346,263   ",10.4   
35,New Mexico,1976,07,"810,000   ","488,789   ",60.3   ,"446,279   ",55.1   ,"42,510   ",8.7   
36,New York,1976,07,"13,230,000   ","7,698,220   ",58.2   ,"6,913,511   ",52.3   ,"784,709   ",10.2   
51000,New York city,1976,07,"5,683,000   ","3,082,608   ",54.2   ,"2,738,648   ",48.2   ,"343,960   ",11.2   
37,North Carolina,1976,07,"3,940,000   ","2,612,795   ",66.3   ,"2,458,724   ",62.4   ,"154,071   ",5.9   
38,North Dakota,1976,07,"447,000   ","281,094   ",62.9   ,"270,362   ",60.5   ,"10,732   ",3.8   
39,Ohio,1976,07,"7,731,000   ","4,748,264   ",61.4   ,"4,391,929   ",56.8   ,"356,335   ",7.5   
40,Oklahoma,1976,07,"2,023,000   ","1,191,824   ",58.9   ,"1,125,691   ",55.6   ,"66,133   ",5.5   
41,Oregon,1976,07,"1,740,000   ","1,096,083   ",63.0   ,"996,505   ",57.3   ,"99,578   ",9.1   
42,Pennsylvania,1976,07,"8,810,000   ","5,136,601   ",58.3   ,"4,728,339   ",53.7   ,"408,262   ",7.9   
44,Rhode Island,1976,07,"696,000   ","442,023   ",63.5   ,"407,290   ",58.5   ,"34,733   ",7.9   
45,South Carolina,1976,07,"2,009,000   ","1,296,816   ",64.6   ,"1,208,598   ",60.2   ,"88,218   ",6.8   
46,South Dakota,1976,07,"481,000   ","312,307   ",64.9   ,"302,342   ",62.9   ,"9,965   ",3.2   
47,Tennessee,1976,07,"3,116,000   ","1,861,011   ",59.7   ,"1,749,176   ",56.1   ,"111,835   ",6.0   
48,Texas,1976,07,"8,974,000   ","5,730,621   ",63.9   ,"5,392,146   ",60.1   ,"338,475   ",5.9   
49,Utah,1976,07,"837,000   ","527,039   ",63.0   ,"498,213   ",59.5   ,"28,826   ",5.5   
50,Vermont,1976,07,"343,000   ","219,400   ",64.0   ,"201,332   ",58.7   ,"18,068   ",8.2   
51,Virginia,1976,07,"3,583,000   ","2,339,407   ",65.3   ,"2,203,978   ",61.5   ,"135,429   ",5.8   
53,Washington,1976,07,"2,636,000   ","1,618,892   ",61.4   ,"1,478,142   ",56.1   ,"140,750   ",8.7   
54,West Virginia,1976,07,"1,369,000   ","709,388   ",51.8   ,"658,079   ",48.1   ,"51,309   ",7.2   
55,Wisconsin,1976,07,"3,267,000   ","2,150,865   ",65.8   ,"2,033,995   ",62.3   ,"116,870   ",5.4   
56,Wyoming,1976,07,"276,000   ","181,730   ",65.8   ,"174,765   ",63.3   ,"6,965   ",3.8   
01,Alabama,1976,08,"2,641,000   ","1,505,489   ",57.0   ,"1,405,216   ",53.2   ,"100,273   ",6.7   
02,Alaska,1976,08,"243,000   ","166,869   ",68.7   ,"154,077   ",63.4   ,"12,792   ",7.7   
04,Arizona,1976,08,"1,658,000   ","989,104   ",59.7   ,"893,896   ",53.9   ,"95,208   ",9.6   
05,Arkansas,1976,08,"1,548,000   ","894,788   ",57.8   ,"835,294   ",54.0   ,"59,494   ",6.6   
06,California,1976,08,"15,879,000   ","9,940,405   ",62.6   ,"9,033,471   ",56.9   ,"906,934   ",9.1   
037,Los Angeles County,1976,08,"5,335,000   ","3,400,597   ",63.7   ,"3,099,972   ",58.1   ,"300,625   ",8.8   
08,Colorado,1976,08,"1,865,000   ","1,240,739   ",66.5   ,"1,167,336   ",62.6   ,"73,403   ",5.9   
09,Connecticut,1976,08,"2,263,000   ","1,461,785   ",64.6   ,"1,330,638   ",58.8   ,"131,147   ",9.0   
10,Delaware,1976,08,"422,000   ","264,729   ",62.7   ,"240,634   ",57.0   ,"24,095   ",9.1   
11,District of Columbia,1976,08,"517,000   ","330,457   ",63.9   ,"302,239   ",58.5   ,"28,218   ",8.5   
12,Florida,1976,08,"6,532,000   ","3,604,778   ",55.2   ,"3,280,129   ",50.2   ,"324,649   ",9.0   
13,Georgia,1976,08,"3,567,000   ","2,282,083   ",64.0   ,"2,100,361   ",58.9   ,"181,722   ",8.0   
15,Hawaii,1976,08,"594,000   ","410,746   ",69.1   ,"374,030   ",63.0   ,"36,716   ",8.9   
16,Idaho,1976,08,"592,000   ","375,278   ",63.4   ,"354,421   ",59.9   ,"20,857   ",5.6   
17,Illinois,1976,08,"8,192,000   ","5,158,877   ",63.0   ,"4,820,203   ",58.8   ,"338,674   ",6.6   
18,Indiana,1976,08,"3,819,000   ","2,449,140   ",64.1   ,"2,310,665   ",60.5   ,"138,475   ",5.7   
19,Iowa,1976,08,"2,086,000   ","1,339,444   ",64.2   ,"1,286,630   ",61.7   ,"52,814   ",3.9   
20,Kansas,1976,08,"1,651,000   ","1,083,238   ",65.6   ,"1,039,120   ",62.9   ,"44,118   ",4.1   
21,Kentucky,1976,08,"2,494,000   ","1,495,948   ",60.0   ,"1,415,682   ",56.8   ,"80,266   ",5.4   
22,Louisiana,1976,08,"2,718,000   ","1,539,743   ",56.6   ,"1,434,489   ",52.8   ,"105,254   ",6.8   
23,Maine,1976,08,"775,000   ","477,074   ",61.6   ,"436,650   ",56.3   ,"40,424   ",8.5   
24,Maryland,1976,08,"2,984,000   ","1,920,064   ",64.3   ,"1,790,491   ",60.0   ,"129,573   ",6.7   
25,Massachusetts,1976,08,"4,217,000   ","2,737,072   ",64.9   ,"2,480,928   ",58.8   ,"256,144   ",9.4   
26,Michigan,1976,08,"6,462,000   ","4,002,534   ",61.9   ,"3,638,029   ",56.3   ,"364,505   ",9.1   
27,Minnesota,1976,08,"2,819,000   ","1,860,229   ",66.0   ,"1,754,631   ",62.2   ,"105,598   ",5.7   
28,Mississippi,1976,08,"1,662,000   ","972,298   ",58.5   ,"911,025   ",54.8   ,"61,273   ",6.3   
29,Missouri,1976,08,"3,493,000   ","2,137,481   ",61.2   ,"2,003,403   ",57.4   ,"134,078   ",6.3   
30,Montana,1976,08,"538,000   ","333,716   ",62.0   ,"313,948   ",58.4   ,"19,768   ",5.9   
31,Nebraska,1976,08,"1,103,000   ","717,810   ",65.1   ,"696,022   ",63.1   ,"21,788   ",3.0   
32,Nevada,1976,08,"466,000   ","330,449   ",70.9   ,"302,259   ",64.9   ,"28,190   ",8.5   
33,New Hampshire,1976,08,"604,000   ","402,807   ",66.7   ,"377,135   ",62.4   ,"25,672   ",6.4   
34,New Jersey,1976,08,"5,389,000   ","3,334,781   ",61.9   ,"2,986,322   ",55.4   ,"348,459   ",10.4   
35,New Mexico,1976,08,"813,000   ","490,807   ",60.4   ,"447,786   ",55.1   ,"43,021   ",8.8   
36,New York,1976,08,"13,231,000   ","7,697,112   ",58.2   ,"6,911,023   ",52.2   ,"786,089   ",10.2   
51000,New York city,1976,08,"5,677,000   ","3,083,428   ",54.3   ,"2,739,832   ",48.3   ,"343,596   ",11.1   
37,North Carolina,1976,08,"3,948,000   ","2,615,148   ",66.2   ,"2,460,535   ",62.3   ,"154,613   ",5.9   
38,North Dakota,1976,08,"448,000   ","282,109   ",63.0   ,"271,076   ",60.5   ,"11,033   ",3.9   
39,Ohio,1976,08,"7,738,000   ","4,746,524   ",61.3   ,"4,392,841   ",56.8   ,"353,683   ",7.5   
40,Oklahoma,1976,08,"2,027,000   ","1,193,196   ",58.9   ,"1,127,663   ",55.6   ,"65,533   ",5.5   
41,Oregon,1976,08,"1,745,000   ","1,103,240   ",63.2   ,"1,002,282   ",57.4   ,"100,958   ",9.2   
42,Pennsylvania,1976,08,"8,816,000   ","5,139,416   ",58.3   ,"4,734,956   ",53.7   ,"404,460   ",7.9   
44,Rhode Island,1976,08,"697,000   ","441,680   ",63.4   ,"406,282   ",58.3   ,"35,398   ",8.0   
45,South Carolina,1976,08,"2,014,000   ","1,298,220   ",64.5   ,"1,210,174   ",60.1   ,"88,046   ",6.8   
46,South Dakota,1976,08,"482,000   ","313,328   ",65.0   ,"302,959   ",62.9   ,"10,369   ",3.3   
47,Tennessee,1976,08,"3,122,000   ","1,869,409   ",59.9   ,"1,755,629   ",56.2   ,"113,780   ",6.1   
48,Texas,1976,08,"8,997,000   ","5,746,131   ",63.9   ,"5,411,416   ",60.1   ,"334,715   ",5.8   
49,Utah,1976,08,"840,000   ","528,995   ",63.0   ,"500,367   ",59.6   ,"28,628   ",5.4   
50,Vermont,1976,08,"344,000   ","219,598   ",63.8   ,"201,801   ",58.7   ,"17,797   ",8.1   
51,Virginia,1976,08,"3,590,000   ","2,343,625   ",65.3   ,"2,207,872   ",61.5   ,"135,753   ",5.8   
53,Washington,1976,08,"2,643,000   ","1,629,901   ",61.7   ,"1,486,231   ",56.2   ,"143,670   ",8.8   
54,West Virginia,1976,08,"1,371,000   ","707,154   ",51.6   ,"657,241   ",47.9   ,"49,913   ",7.1   
55,Wisconsin,1976,08,"3,272,000   ","2,156,043   ",65.9   ,"2,039,098   ",62.3   ,"116,945   ",5.4   
56,Wyoming,1976,08,"277,000   ","182,764   ",66.0   ,"175,847   ",63.5   ,"6,917   ",3.8   
01,Alabama,1976,09,"2,645,000   ","1,510,086   ",57.1   ,"1,407,784   ",53.2   ,"102,302   ",6.8   
02,Alaska,1976,09,"243,000   ","167,575   ",69.0   ,"154,158   ",63.4   ,"13,417   ",8.0   
04,Arizona,1976,09,"1,665,000   ","994,644   ",59.7   ,"899,322   ",54.0   ,"95,322   ",9.6   
05,Arkansas,1976,09,"1,552,000   ","896,397   ",57.8   ,"837,474   ",54.0   ,"58,923   ",6.6   
06,California,1976,09,"15,916,000   ","9,984,738   ",62.7   ,"9,060,468   ",56.9   ,"924,270   ",9.3   
037,Los Angeles County,1976,09,"5,341,000   ","3,406,847   ",63.8   ,"3,101,851   ",58.1   ,"304,996   ",9.0   
08,Colorado,1976,09,"1,870,000   ","1,247,292   ",66.7   ,"1,171,308   ",62.6   ,"75,984   ",6.1   
09,Connecticut,1976,09,"2,265,000   ","1,461,222   ",64.5   ,"1,332,358   ",58.8   ,"128,864   ",8.8   
10,Delaware,1976,09,"422,000   ","265,321   ",62.9   ,"240,905   ",57.1   ,"24,416   ",9.2   
11,District of Columbia,1976,09,"516,000   ","329,584   ",63.9   ,"301,089   ",58.4   ,"28,495   ",8.6   
12,Florida,1976,09,"6,549,000   ","3,610,687   ",55.1   ,"3,285,417   ",50.2   ,"325,270   ",9.0   
13,Georgia,1976,09,"3,574,000   ","2,289,492   ",64.1   ,"2,106,531   ",58.9   ,"182,961   ",8.0   
15,Hawaii,1976,09,"596,000   ","411,366   ",69.0   ,"374,842   ",62.9   ,"36,524   ",8.9   
16,Idaho,1976,09,"594,000   ","377,115   ",63.5   ,"356,049   ",59.9   ,"21,066   ",5.6   
17,Illinois,1976,09,"8,200,000   ","5,159,755   ",62.9   ,"4,823,052   ",58.8   ,"336,703   ",6.5   
18,Indiana,1976,09,"3,823,000   ","2,451,677   ",64.1   ,"2,312,229   ",60.5   ,"139,448   ",5.7   
19,Iowa,1976,09,"2,089,000   ","1,342,977   ",64.3   ,"1,289,878   ",61.7   ,"53,099   ",4.0   
20,Kansas,1976,09,"1,653,000   ","1,085,961   ",65.7   ,"1,041,807   ",63.0   ,"44,154   ",4.1   
21,Kentucky,1976,09,"2,499,000   ","1,496,463   ",59.9   ,"1,417,422   ",56.7   ,"79,041   ",5.3   
22,Louisiana,1976,09,"2,723,000   ","1,542,901   ",56.7   ,"1,437,013   ",52.8   ,"105,888   ",6.9   
23,Maine,1976,09,"777,000   ","477,041   ",61.4   ,"436,115   ",56.1   ,"40,926   ",8.6   
24,Maryland,1976,09,"2,988,000   ","1,923,574   ",64.4   ,"1,793,461   ",60.0   ,"130,113   ",6.8   
