FIPS Code,State/Area,Year,Month,Total Civilian Non-Institutional Population in State/Area,Total Civilian Labor Force in State/Area,Percent (%) of State/Area's Population,Total Employment in State/Area,Percent (%) of Labor Force Employed in State/Area,Total Unemployment in State/Area,Percent (%) of Labor Force Unemployed in State/Area
18,Indiana,1976,05,"3,806,000   ","2,431,160   ",63.9   ,"2,284,630   ",60.0   ,"146,530   ",6.0   
19,Iowa,1976,05,"2,078,000   ","1,332,994   ",64.1   ,"1,277,930   ",61.5   ,"55,064   ",4.1   
20,Kansas,1976,05,"1,644,000   ","1,070,872   ",65.1   ,"1,026,320   ",62.4   ,"44,552   ",4.2   
21,Kentucky,1976,05,"2,480,000   ","1,490,599   ",60.1   ,"1,408,137   ",56.8   ,"82,462   ",5.5   
22,Louisiana,1976,05,"2,699,000   ","1,523,344   ",56.4   ,"1,424,086   ",52.8   ,"99,258   ",6.5   
23,Maine,1976,05,"771,000   ","476,012   ",61.7   ,"435,612   ",56.5   ,"40,400   ",8.5   
24,Maryland,1976,05,"2,971,000   ","1,904,080   ",64.1   ,"1,781,196   ",60.0   ,"122,884   ",6.5   
25,Massachusetts,1976,05,"4,207,000   ","2,718,111   ",64.6   ,"2,444,886   ",58.1   ,"273,225   ",10.1   
26,Michigan,1976,05,"6,442,000   ","3,975,642   ",61.7   ,"3,594,264   ",55.8   ,"381,378   ",9.6   
27,Minnesota,1976,05,"2,806,000   ","1,837,908   ",65.5   ,"1,733,886   ",61.8   ,"104,022   ",5.7   
28,Mississippi,1976,05,"1,653,000   ","966,754   ",58.5   ,"906,282   ",54.8   ,"60,472   ",6.3   
29,Missouri,1976,05,"3,481,000   ","2,108,332   ",60.6   ,"1,981,037   ",56.9   ,"127,295   ",6.0   
30,Montana,1976,05,"535,000   ","332,602   ",62.2   ,"313,383   ",58.6   ,"19,219   ",5.8   
31,Nebraska,1976,05,"1,100,000   ","712,943   ",64.8   ,"690,704   ",62.8   ,"22,239   ",3.1   
32,Nevada,1976,05,"460,000   ","324,425   ",70.5   ,"295,681   ",64.3   ,"28,744   ",8.9   
33,New Hampshire,1976,05,"599,000   ","395,493   ",66.0   ,"369,866   ",61.7   ,"25,627   ",6.5   
34,New Jersey,1976,05,"5,376,000   ","3,309,870   ",61.6   ,"2,968,185   ",55.2   ,"341,685   ",10.3   
35,New Mexico,1976,05,"804,000   ","484,676   ",60.3   ,"443,026   ",55.1   ,"41,650   ",8.6   
36,New York,1976,05,"13,219,000   ","7,675,792   ",58.1   ,"6,896,958   ",52.2   ,"778,834   ",10.1   
51000,New York city,1976,05,"5,687,000   ","3,071,973   ",54.0   ,"2,730,681   ",48.0   ,"341,292   ",11.1   
37,North Carolina,1976,05,"3,926,000   ","2,601,868   ",66.3   ,"2,442,874   ",62.2   ,"158,994   ",6.1   
38,North Dakota,1976,05,"445,000   ","278,481   ",62.6   ,"268,524   ",60.3   ,"9,957   ",3.6   
39,Ohio,1976,05,"7,721,000   ","4,754,562   ",61.6   ,"4,382,938   ",56.8   ,"371,624   ",7.8   
40,Oklahoma,1976,05,"2,015,000   ","1,187,895   ",59.0   ,"1,120,284   ",55.6   ,"67,611   ",5.7   
41,Oregon,1976,05,"1,732,000   ","1,081,658   ",62.5   ,"983,065   ",56.8   ,"98,593   ",9.1   
42,Pennsylvania,1976,05,"8,798,000   ","5,130,966   ",58.3   ,"4,715,133   ",53.6   ,"415,833   ",8.1   
44,Rhode Island,1976,05,"694,000   ","441,388   ",63.6   ,"407,576   ",58.7   ,"33,812   ",7.7   
45,South Carolina,1976,05,"2,001,000   ","1,295,580   ",64.7   ,"1,204,846   ",60.2   ,"90,734   ",7.0   
46,South Dakota,1976,05,"480,000   ","308,798   ",64.3   ,"299,264   ",62.3   ,"9,534   ",3.1   
47,Tennessee,1976,05,"3,103,000   ","1,841,933   ",59.4   ,"1,732,735   ",55.8   ,"109,198   ",5.9   
48,Texas,1976,05,"8,922,000   ","5,676,963   ",63.6   ,"5,339,976   ",59.9   ,"336,987   ",5.9   
49,Utah,1976,05,"833,000   ","521,698   ",62.6   ,"492,102   ",59.1   ,"29,596   ",5.7   
50,Vermont,1976,05,"342,000   ","217,411   ",63.6   ,"198,845   ",58.1   ,"18,566   ",8.5   
51,Virginia,1976,05,"3,567,000   ","2,333,352   ",65.4   ,"2,195,739   ",61.6   ,"137,613   ",5.9   
53,Washington,1976,05,"2,623,000   ","1,593,274   ",60.7   ,"1,457,626   ",55.6   ,"135,648   ",8.5   
54,West Virginia,1976,05,"1,363,000   ","711,509   ",52.2   ,"658,512   ",48.3   ,"52,997   ",7.4   
55,Wisconsin,1976,05,"3,260,000   ","2,134,954   ",65.5   ,"2,018,302   ",61.9   ,"116,652   ",5.5   
56,Wyoming,1976,05,"274,000   ","178,560   ",65.2   ,"171,583   ",62.6   ,"6,977   ",3.9   
01,Alabama,1976,06,"2,631,000   ","1,496,160   ",56.9   ,"1,399,430   ",53.2   ,"96,730   ",6.5   
02,Alaska,1976,06,"240,000   ","163,908   ",68.3   ,"152,324   ",63.5   ,"11,584   ",7.1   
04,Arizona,1976,06,"1,647,000   ","976,461   ",59.3   ,"881,602   ",53.5   ,"94,859   ",9.7   
05,Arkansas,1976,06,"1,544,000   ","891,434   ",57.7   ,"829,833   ",53.7   ,"61,601   ",6.9   
06,California,1976,06,"15,804,000   ","9,861,887   ",62.4   ,"8,977,255   ",56.8   ,"884,632   ",9.0   
037,Los Angeles County,1976,06,"5,321,000   ","3,394,977   ",63.8   ,"3,100,801   ",58.3   ,"294,176   ",8.7   
08,Colorado,1976,06,"1,855,000   ","1,231,223   ",66.4   ,"1,161,704   ",62.6   ,"69,519   ",5.6   
09,Connecticut,1976,06,"2,259,000   ","1,457,006   ",64.5   ,"1,322,011   ",58.5   ,"134,995   ",9.3   
10,Delaware,1976,06,"420,000   ","262,640   ",62.5   ,"240,155   ",57.2   ,"22,485   ",8.6   
11,District of Columbia,1976,06,"517,000   ","332,440   ",64.3   ,"304,715   ",58.9   ,"27,725   ",8.3   
12,Florida,1976,06,"6,499,000   ","3,597,210   ",55.4   ,"3,267,451   ",50.3   ,"329,759   ",9.2   
13,Georgia,1976,06,"3,553,000   ","2,265,027   ",63.7   ,"2,083,290   ",58.6   ,"181,737   ",8.0   
15,Hawaii,1976,06,"591,000   ","409,662   ",69.3   ,"371,836   ",62.9   ,"37,826   ",9.2   
16,Idaho,1976,06,"588,000   ","370,833   ",63.1   ,"350,070   ",59.5   ,"20,763   ",5.6   
17,Illinois,1976,06,"8,174,000   ","5,151,113   ",63.0   ,"4,812,220   ",58.9   ,"338,893   ",6.6   
18,Indiana,1976,06,"3,810,000   ","2,438,240   ",64.0   ,"2,296,745   ",60.3   ,"141,495   ",5.8   
19,Iowa,1976,06,"2,081,000   ","1,335,252   ",64.2   ,"1,281,456   ",61.6   ,"53,796   ",4.0   
20,Kansas,1976,06,"1,647,000   ","1,075,261   ",65.3   ,"1,030,858   ",62.6   ,"44,403   ",4.1   
21,Kentucky,1976,06,"2,485,000   ","1,493,134   ",60.1   ,"1,411,443   ",56.8   ,"81,691   ",5.5   
22,Louisiana,1976,06,"2,705,000   ","1,528,892   ",56.5   ,"1,427,096   ",52.8   ,"101,796   ",6.7   
23,Maine,1976,06,"772,000   ","476,725   ",61.8   ,"436,500   ",56.5   ,"40,225   ",8.4   
24,Maryland,1976,06,"2,975,000   ","1,909,635   ",64.2   ,"1,785,402   ",60.0   ,"124,233   ",6.5   
25,Massachusetts,1976,06,"4,210,000   ","2,723,768   ",64.7   ,"2,456,971   ",58.4   ,"266,797   ",9.8   
26,Michigan,1976,06,"6,448,000   ","3,987,683   ",61.8   ,"3,613,034   ",56.0   ,"374,649   ",9.4   
27,Minnesota,1976,06,"2,811,000   ","1,845,509   ",65.7   ,"1,742,473   ",62.0   ,"103,036   ",5.6   
28,Mississippi,1976,06,"1,656,000   ","968,797   ",58.5   ,"908,939   ",54.9   ,"59,858   ",6.2   
29,Missouri,1976,06,"3,485,000   ","2,118,778   ",60.8   ,"1,989,320   ",57.1   ,"129,458   ",6.1   
30,Montana,1976,06,"536,000   ","333,040   ",62.1   ,"313,675   ",58.5   ,"19,365   ",5.8   
31,Nebraska,1976,06,"1,101,000   ","715,081   ",64.9   ,"693,197   ",63.0   ,"21,884   ",3.1   
32,Nevada,1976,06,"462,000   ","326,591   ",70.7   ,"298,204   ",64.5   ,"28,387   ",8.7   
33,New Hampshire,1976,06,"601,000   ","398,473   ",66.3   ,"372,765   ",62.0   ,"25,708   ",6.5   
34,New Jersey,1976,06,"5,381,000   ","3,318,612   ",61.7   ,"2,975,187   ",55.3   ,"343,425   ",10.3   
35,New Mexico,1976,06,"807,000   ","487,022   ",60.3   ,"445,278   ",55.2   ,"41,744   ",8.6   
36,New York,1976,06,"13,224,000   ","7,688,483   ",58.1   ,"6,907,840   ",52.2   ,"780,643   ",10.2   
51000,New York city,1976,06,"5,685,000   ","3,077,212   ",54.1   ,"2,735,049   ",48.1   ,"342,163   ",11.1   
37,North Carolina,1976,06,"3,933,000   ","2,608,026   ",66.3   ,"2,452,391   ",62.4   ,"155,635   ",6.0   
38,North Dakota,1976,06,"446,000   ","279,841   ",62.7   ,"269,504   ",60.4   ,"10,337   ",3.7   
39,Ohio,1976,06,"7,726,000   ","4,753,211   ",61.5   ,"4,389,731   ",56.8   ,"363,480   ",7.6   
40,Oklahoma,1976,06,"2,019,000   ","1,189,831   ",58.9   ,"1,122,849   ",55.6   ,"66,982   ",5.6   
41,Oregon,1976,06,"1,736,000   ","1,087,580   ",62.6   ,"989,181   ",57.0   ,"98,399   ",9.0   
42,Pennsylvania,1976,06,"8,804,000   ","5,135,162   ",58.3   ,"4,722,519   ",53.6   ,"412,643   ",8.0   
44,Rhode Island,1976,06,"695,000   ","441,442   ",63.5   ,"407,522   ",58.6   ,"33,920   ",7.7   
45,South Carolina,1976,06,"2,005,000   ","1,296,350   ",64.7   ,"1,207,151   ",60.2   ,"89,199   ",6.9   
46,South Dakota,1976,06,"480,000   ","309,715   ",64.5   ,"300,120   ",62.5   ,"9,595   ",3.1   
47,Tennessee,1976,06,"3,110,000   ","1,850,737   ",59.5   ,"1,740,968   ",56.0   ,"109,769   ",5.9   
48,Texas,1976,06,"8,948,000   ","5,708,574   ",63.8   ,"5,369,891   ",60.0   ,"338,683   ",5.9   
49,Utah,1976,06,"835,000   ","524,656   ",62.8   ,"495,414   ",59.3   ,"29,242   ",5.6   
50,Vermont,1976,06,"342,000   ","218,340   ",63.8   ,"199,914   ",58.5   ,"18,426   ",8.4   
51,Virginia,1976,06,"3,575,000   ","2,337,293   ",65.4   ,"2,200,717   ",61.6   ,"136,576   ",5.8   
53,Washington,1976,06,"2,630,000   ","1,604,380   ",61.0   ,"1,466,236   ",55.8   ,"138,144   ",8.6   
54,West Virginia,1976,06,"1,366,000   ","710,644   ",52.0   ,"658,327   ",48.2   ,"52,317   ",7.4   
55,Wisconsin,1976,06,"3,263,000   ","2,141,170   ",65.6   ,"2,026,605   ",62.1   ,"114,565   ",5.4   
56,Wyoming,1976,06,"275,000   ","180,143   ",65.5   ,"173,267   ",63.0   ,"6,876   ",3.8   
01,Alabama,1976,07,"2,636,000   ","1,500,730   ",56.9   ,"1,402,364   ",53.2   ,"98,366   ",6.6   
02,Alaska,1976,07,"242,000   ","165,368   ",68.3   ,"153,282   ",63.3   ,"12,086   ",7.3   
04,Arizona,1976,07,"1,652,000   ","981,975   ",59.4   ,"887,162   ",53.7   ,"94,813   ",9.7   
05,Arkansas,1976,07,"1,545,000   ","893,053   ",57.8   ,"832,622   ",53.9   ,"60,431   ",6.8   
06,California,1976,07,"15,841,000   ","9,903,604   ",62.5   ,"9,010,377   ",56.9   ,"893,227   ",9.0   
037,Los Angeles County,1976,07,"5,330,000   ","3,399,094   ",63.8   ,"3,103,079   ",58.2   ,"296,015   ",8.7   
08,Colorado,1976,07,"1,859,000   ","1,234,684   ",66.4   ,"1,163,541   ",62.6   ,"71,143   ",5.8   
09,Connecticut,1976,07,"2,261,000   ","1,460,635   ",64.6   ,"1,327,624   ",58.7   ,"133,011   ",9.1   
10,Delaware,1976,07,"421,000   ","263,315   ",62.5   ,"240,211   ",57.1   ,"23,104   ",8.8   
11,District of Columbia,1976,07,"517,000   ","331,507   ",64.1   ,"303,684   ",58.7   ,"27,823   ",8.4   
12,Florida,1976,07,"6,514,000   ","3,602,782   ",55.3   ,"3,275,577   ",50.3   ,"327,205   ",9.1   
13,Georgia,1976,07,"3,559,000   ","2,273,239   ",63.9   ,"2,092,242   ",58.8   ,"180,997   ",8.0   
15,Hawaii,1976,07,"593,000   ","410,102   ",69.2   ,"373,058   ",62.9   ,"37,044   ",9.0   
16,Idaho,1976,07,"590,000   ","373,107   ",63.2   ,"352,181   ",59.7   ,"20,926   ",5.6   
17,Illinois,1976,07,"8,183,000   ","5,156,594   ",63.0   ,"4,816,599   ",58.9   ,"339,995   ",6.6   
18,Indiana,1976,07,"3,814,000   ","2,445,243   ",64.1   ,"2,306,108   ",60.5   ,"139,135   ",5.7   
19,Iowa,1976,07,"2,084,000   ","1,337,276   ",64.2   ,"1,284,353   ",61.6   ,"52,923   ",4.0   
20,Kansas,1976,07,"1,649,000   ","1,079,247   ",65.4   ,"1,035,054   ",62.8   ,"44,193   ",4.1   
21,Kentucky,1976,07,"2,490,000   ","1,494,780   ",60.0   ,"1,413,722   ",56.8   ,"81,058   ",5.4   
22,Louisiana,1976,07,"2,712,000   ","1,534,267   ",56.6   ,"1,430,273   ",52.7   ,"103,994   ",6.8   
23,Maine,1976,07,"774,000   ","477,095   ",61.6   ,"436,790   ",56.4   ,"40,305   ",8.4   
24,Maryland,1976,07,"2,979,000   ","1,915,202   ",64.3   ,"1,789,408   ",60.1   ,"125,794   ",6.6   
25,Massachusetts,1976,07,"4,213,000   ","2,730,674   ",64.8   ,"2,469,470   ",58.6   ,"261,204   ",9.6   
26,Michigan,1976,07,"6,454,000   ","3,996,327   ",61.9   ,"3,627,749   ",56.2   ,"368,578   ",9.2   
27,Minnesota,1976,07,"2,815,000   ","1,853,413   ",65.8   ,"1,749,799   ",62.2   ,"103,614   ",5.6   
28,Mississippi,1976,07,"1,659,000   ","970,764   ",58.5   ,"910,473   ",54.9   ,"60,291   ",6.2   
29,Missouri,1976,07,"3,489,000   ","2,128,622   ",61.0   ,"1,996,806   ",57.2   ,"131,816   ",6.2   
30,Montana,1976,07,"537,000   ","333,822   ",62.2   ,"314,232   ",58.5   ,"19,590   ",5.9   
31,Nebraska,1976,07,"1,102,000   ","717,323   ",65.1   ,"695,483   ",63.1   ,"21,840   ",3.0   
32,Nevada,1976,07,"464,000   ","328,735   ",70.8   ,"300,492   ",64.8   ,"28,243   ",8.6   
33,New Hampshire,1976,07,"602,000   ","401,028   ",66.6   ,"375,302   ",62.3   ,"25,726   ",6.4   
34,New Jersey,1976,07,"5,385,000   ","3,325,758   ",61.8   ,"2,980,510   ",55.3   ,"345,248   ",10.4   
35,New Mexico,1976,07,"810,000   ","489,256   ",60.4   ,"447,267   ",55.2   ,"41,989   ",8.6   
36,New York,1976,07,"13,230,000   ","7,696,362   ",58.2   ,"6,912,373   ",52.2   ,"783,989   ",10.2   
51000,New York city,1976,07,"5,683,000   ","3,081,073   ",54.2   ,"2,737,981   ",48.2   ,"343,092   ",11.1   
37,North Carolina,1976,07,"3,940,000   ","2,612,384   ",66.3   ,"2,458,363   ",62.4   ,"154,021   ",5.9   
38,North Dakota,1976,07,"447,000   ","281,143   ",62.9   ,"270,419   ",60.5   ,"10,724   ",3.8   
39,Ohio,1976,07,"7,731,000   ","4,750,580   ",61.4   ,"4,392,879   ",56.8   ,"357,701   ",7.5   
40,Oklahoma,1976,07,"2,023,000   ","1,191,650   ",58.9   ,"1,125,315   ",55.6   ,"66,335   ",5.6   
41,Oregon,1976,07,"1,740,000   ","1,094,956   ",62.9   ,"995,571   ",57.2   ,"99,385   ",9.1   
42,Pennsylvania,1976,07,"8,810,000   ","5,138,310   ",58.3   ,"4,729,977   ",53.7   ,"408,333   ",7.9   
44,Rhode Island,1976,07,"696,000   ","441,304   ",63.4   ,"406,937   ",58.5   ,"34,367   ",7.8   
45,South Carolina,1976,07,"2,009,000   ","1,297,400   ",64.6   ,"1,208,997   ",60.2   ,"88,403   ",6.8   
46,South Dakota,1976,07,"481,000   ","310,718   ",64.6   ,"300,829   ",62.5   ,"9,889   ",3.2   
47,Tennessee,1976,07,"3,116,000   ","1,860,137   ",59.7   ,"1,748,920   ",56.1   ,"111,217   ",6.0   
48,Texas,1976,07,"8,974,000   ","5,732,915   ",63.9   ,"5,395,557   ",60.1   ,"337,358   ",5.9   
49,Utah,1976,07,"837,000   ","527,210   ",63.0   ,"498,273   ",59.5   ,"28,937   ",5.5   
50,Vermont,1976,07,"343,000   ","218,925   ",63.8   ,"200,721   ",58.5   ,"18,204   ",8.3   
51,Virginia,1976,07,"3,583,000   ","2,341,316   ",65.3   ,"2,205,025   ",61.5   ,"136,291   ",5.8   
53,Washington,1976,07,"2,636,000   ","1,617,348   ",61.4   ,"1,475,933   ",56.0   ,"141,415   ",8.7   
54,West Virginia,1976,07,"1,369,000   ","708,875   ",51.8   ,"657,571   ",48.0   ,"51,304   ",7.2   
55,Wisconsin,1976,07,"3,267,000   ","2,147,574   ",65.7   ,"2,033,622   ",62.2   ,"113,952   ",5.3   
56,Wyoming,1976,07,"276,000   ","181,523   ",65.8   ,"174,732   ",63.3   ,"6,791   ",3.7   
01,Alabama,1976,08,"2,641,000   ","1,505,121   ",57.0   ,"1,404,636   ",53.2   ,"100,485   ",6.7   
02,Alaska,1976,08,"243,000   ","166,416   ",68.5   ,"153,715   ",63.3   ,"12,701   ",7.6   
04,Arizona,1976,08,"1,658,000   ","987,541   ",59.6   ,"892,485   ",53.8   ,"95,056   ",9.6   
05,Arkansas,1976,08,"1,548,000   ","894,755   ",57.8   ,"835,190   ",54.0   ,"59,565   ",6.7   
06,California,1976,08,"15,879,000   ","9,943,383   ",62.6   ,"9,037,097   ",56.9   ,"906,286   ",9.1   
037,Los Angeles County,1976,08,"5,335,000   ","3,402,483   ",63.8   ,"3,103,316   ",58.2   ,"299,167   ",8.8   
08,Colorado,1976,08,"1,865,000   ","1,239,866   ",66.5   ,"1,166,313   ",62.5   ,"73,553   ",5.9   
09,Connecticut,1976,08,"2,263,000   ","1,461,961   ",64.6   ,"1,330,847   ",58.8   ,"131,114   ",9.0   
10,Delaware,1976,08,"422,000   ","263,947   ",62.5   ,"240,436   ",57.0   ,"23,511   ",8.9   
11,District of Columbia,1976,08,"517,000   ","330,756   ",64.0   ,"302,555   ",58.5   ,"28,201   ",8.5   
12,Florida,1976,08,"6,532,000   ","3,607,644   ",55.2   ,"3,280,710   ",50.2   ,"326,934   ",9.1   
13,Georgia,1976,08,"3,567,000   ","2,280,846   ",63.9   ,"2,099,313   ",58.9   ,"181,533   ",8.0   
15,Hawaii,1976,08,"594,000   ","410,357   ",69.1   ,"373,926   ",63.0   ,"36,431   ",8.9   
16,Idaho,1976,08,"592,000   ","375,109   ",63.4   ,"354,023   ",59.8   ,"21,086   ",5.6   
17,Illinois,1976,08,"8,192,000   ","5,158,806   ",63.0   ,"4,818,730   ",58.8   ,"340,076   ",6.6   
18,Indiana,1976,08,"3,819,000   ","2,450,242   ",64.2   ,"2,311,280   ",60.5   ,"138,962   ",5.7   
19,Iowa,1976,08,"2,086,000   ","1,339,651   ",64.2   ,"1,287,034   ",61.7   ,"52,617   ",3.9   
20,Kansas,1976,08,"1,651,000   ","1,082,510   ",65.6   ,"1,038,432   ",62.9   ,"44,078   ",4.1   
21,Kentucky,1976,08,"2,494,000   ","1,495,671   ",60.0   ,"1,415,395   ",56.8   ,"80,276   ",5.4   
22,Louisiana,1976,08,"2,718,000   ","1,538,687   ",56.6   ,"1,433,303   ",52.7   ,"105,384   ",6.8   
23,Maine,1976,08,"775,000   ","477,210   ",61.6   ,"436,562   ",56.3   ,"40,648   ",8.5   
24,Maryland,1976,08,"2,984,000   ","1,919,926   ",64.3   ,"1,792,801   ",60.1   ,"127,125   ",6.6   
25,Massachusetts,1976,08,"4,217,000   ","2,736,966   ",64.9   ,"2,480,126   ",58.8   ,"256,840   ",9.4   
26,Michigan,1976,08,"6,462,000   ","4,001,428   ",61.9   ,"3,637,189   ",56.3   ,"364,239   ",9.1   
27,Minnesota,1976,08,"2,819,000   ","1,860,447   ",66.0   ,"1,755,105   ",62.3   ,"105,342   ",5.7   
28,Mississippi,1976,08,"1,662,000   ","972,756   ",58.5   ,"911,266   ",54.8   ,"61,490   ",6.3   
29,Missouri,1976,08,"3,493,000   ","2,137,004   ",61.2   ,"2,002,746   ",57.3   ,"134,258   ",6.3   
30,Montana,1976,08,"538,000   ","334,898   ",62.2   ,"315,090   ",58.6   ,"19,808   ",5.9   
31,Nebraska,1976,08,"1,103,000   ","719,393   ",65.2   ,"697,327   ",63.2   ,"22,066   ",3.1   
32,Nevada,1976,08,"466,000   ","330,696   ",71.0   ,"302,339   ",64.9   ,"28,357   ",8.6   
33,New Hampshire,1976,08,"604,000   ","402,883   ",66.7   ,"377,207   ",62.5   ,"25,676   ",6.4   
34,New Jersey,1976,08,"5,389,000   ","3,331,284   ",61.8   ,"2,984,381   ",55.4   ,"346,903   ",10.4   
35,New Mexico,1976,08,"813,000   ","491,177   ",60.4   ,"448,792   ",55.2   ,"42,385   ",8.6   
36,New York,1976,08,"13,231,000   ","7,697,049   ",58.2   ,"6,910,069   ",52.2   ,"786,980   ",10.2   
51000,New York city,1976,08,"5,677,000   ","3,082,731   ",54.3   ,"2,739,158   ",48.3   ,"343,573   ",11.1   
37,North Carolina,1976,08,"3,948,000   ","2,615,329   ",66.2   ,"2,460,401   ",62.3   ,"154,928   ",5.9   
38,North Dakota,1976,08,"448,000   ","282,200   ",63.0   ,"271,148   ",60.5   ,"11,052   ",3.9   
39,Ohio,1976,08,"7,738,000   ","4,748,526   ",61.4   ,"4,393,870   ",56.8   ,"354,656   ",7.5   
40,Oklahoma,1976,08,"2,027,000   ","1,193,335   ",58.9   ,"1,127,599   ",55.6   ,"65,736   ",5.5   
41,Oregon,1976,08,"1,745,000   ","1,102,501   ",63.2   ,"1,001,472   ",57.4   ,"101,029   ",9.2   
42,Pennsylvania,1976,08,"8,816,000   ","5,141,829   ",58.3   ,"4,736,852   ",53.7   ,"404,977   ",7.9   
44,Rhode Island,1976,08,"697,000   ","441,117   ",63.3   ,"406,023   ",58.3   ,"35,094   ",8.0   
45,South Carolina,1976,08,"2,014,000   ","1,298,899   ",64.5   ,"1,210,629   ",60.1   ,"88,270   ",6.8   
46,South Dakota,1976,08,"482,000   ","311,636   ",64.7   ,"301,341   ",62.5   ,"10,295   ",3.3   
47,Tennessee,1976,08,"3,122,000   ","1,869,160   ",59.9   ,"1,755,915   ",56.2   ,"113,245   ",6.1   
48,Texas,1976,08,"8,997,000   ","5,748,413   ",63.9   ,"5,414,486   ",60.2   ,"333,927   ",5.8   
49,Utah,1976,08,"840,000   ","529,123   ",63.0   ,"500,375   ",59.6   ,"28,748   ",5.4   
50,Vermont,1976,08,"344,000   ","219,150   ",63.7   ,"201,245   ",58.5   ,"17,905   ",8.2   
51,Virginia,1976,08,"3,590,000   ","2,345,276   ",65.3   ,"2,208,979   ",61.5   ,"136,297   ",5.8   
53,Washington,1976,08,"2,643,000   ","1,630,362   ",61.7   ,"1,485,599   ",56.2   ,"144,763   ",8.9   
54,West Virginia,1976,08,"1,371,000   ","706,460   ",51.5   ,"656,636   ",47.9   ,"49,824   ",7.1   
55,Wisconsin,1976,08,"3,272,000   ","2,153,381   ",65.8   ,"2,038,648   ",62.3   ,"114,733   ",5.3   
56,Wyoming,1976,08,"277,000   ","182,561   ",65.9   ,"175,824   ",63.5   ,"6,737   ",3.7   
01,Alabama,1976,09,"2,645,000   ","1,509,649   ",57.1   ,"1,407,083   ",53.2   ,"102,566   ",6.8   
02,Alaska,1976,09,"243,000   ","167,180   ",68.8   ,"153,851   ",63.3   ,"13,329   ",8.0   
04,Arizona,1976,09,"1,665,000   ","993,413   ",59.7   ,"898,289   ",54.0   ,"95,124   ",9.6   
05,Arkansas,1976,09,"1,552,000   ","896,624   ",57.8   ,"837,593   ",54.0   ,"59,031   ",6.6   
06,California,1976,09,"15,916,000   ","9,982,133   ",62.7   ,"9,062,648   ",56.9   ,"919,485   ",9.2   
037,Los Angeles County,1976,09,"5,341,000   ","3,405,877   ",63.8   ,"3,103,689   ",58.1   ,"302,188   ",8.9   
08,Colorado,1976,09,"1,870,000   ","1,246,348   ",66.6   ,"1,170,214   ",62.6   ,"76,134   ",6.1   
09,Connecticut,1976,09,"2,265,000   ","1,461,610   ",64.5   ,"1,332,667   ",58.8   ,"128,943   ",8.8   
10,Delaware,1976,09,"422,000   ","264,516   ",62.7   ,"240,732   ",57.0   ,"23,784   ",9.0   
11,District of Columbia,1976,09,"516,000   ","330,093   ",64.0   ,"301,461   ",58.4   ,"28,632   ",8.7   
12,Florida,1976,09,"6,549,000   ","3,611,679   ",55.1   ,"3,284,182   ",50.1   ,"327,497   ",9.1   
13,Georgia,1976,09,"3,574,000   ","2,288,373   ",64.0   ,"2,105,436   ",58.9   ,"182,937   ",8.0   
15,Hawaii,1976,09,"596,000   ","410,704   ",68.9   ,"374,686   ",62.9   ,"36,018   ",8.8   
16,Idaho,1976,09,"594,000   ","376,968   ",63.5   ,"355,686   ",59.9   ,"21,282   ",5.6   
17,Illinois,1976,09,"8,200,000   ","5,159,507   ",62.9   ,"4,821,126   ",58.8   ,"338,381   ",6.6   
18,Indiana,1976,09,"3,823,000   ","2,452,705   ",64.2   ,"2,312,824   ",60.5   ,"139,881   ",5.7   
19,Iowa,1976,09,"2,089,000   ","1,342,976   ",64.3   ,"1,290,218   ",61.8   ,"52,758   ",3.9   
20,Kansas,1976,09,"1,653,000   ","1,085,274   ",65.7   ,"1,041,128   ",63.0   ,"44,146   ",4.1   
21,Kentucky,1976,09,"2,499,000   ","1,496,361   ",59.9   ,"1,417,188   ",56.7   ,"79,173   ",5.3   
22,Louisiana,1976,09,"2,723,000   ","1,542,014   ",56.6   ,"1,436,017   ",52.7   ,"105,997   ",6.9   
23,Maine,1976,09,"777,000   ","477,240   ",61.4   ,"436,065   ",56.1   ,"41,175   ",8.6   
24,Maryland,1976,09,"2,988,000   ","1,923,870   ",64.4   ,"1,795,726   ",60.1   ,"128,144   ",6.7   
